time,couch_lamp,water_heater,washing_machine,alienware_laptop,tv,phone_charger,ipad_charger,desk_lamp,microwave,fridge
2020-4-29 19:57:30,2.142283508324907,0.0,61.60410593810241,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 19:57:40,4.271120160420532,0.0,59.479458877805534,42.35212272025383,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 19:57:50,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 19:58:0,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 19:58:10,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 19:58:20,4.271120160420532,0.0,59.479458877805534,42.35212272025383,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 19:58:30,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 19:58:40,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 19:58:50,4.271120160420532,0.0,59.479458877805534,44.46900579390751,2.150456925883877,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 19:59:0,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 19:59:10,2.142283508324907,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 19:59:20,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 19:59:30,4.271120160420532,0.0,59.479458877805534,42.35212272025383,2.150456925883877,2.1402467825824574,0.0,Nan,Nan,Nan
2020-4-29 19:59:40,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 19:59:50,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:0:0,4.271120160420532,0.0,61.60410593810241,42.35212272025383,2.150456925883877,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:0:10,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:0:20,4.271120160420532,0.0,61.60410593810241,42.35212272025383,0.0,0.0,0.0,Nan,Nan,Nan
2020-4-29 20:0:30,4.271120160420532,0.0,59.479458877805534,42.35212272025383,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:0:40,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:0:50,2.142283508324907,0.0,61.60410593810241,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:1:0,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:1:10,4.271120160420532,0.0,61.60410593810241,42.35212272025383,2.150456925883877,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:1:20,4.271120160420532,0.0,59.479458877805534,50.81961975642264,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:1:30,2.142283508324907,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:1:40,4.271120160420532,0.0,59.479458877805534,42.35212272025383,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:1:50,4.271120160420532,0.0,61.60410593810241,40.235233770192494,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:2:0,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:2:10,2.142283508324907,0.0,59.479458877805534,42.35212272025383,2.150456925883877,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:2:20,4.271120160420532,0.0,59.479458877805534,40.235233770192494,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:2:30,4.271120160420532,0.0,61.60410593810241,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:2:40,4.271120160420532,0.0,61.60410593810241,38.1183389437235,2.150456925883877,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:2:50,4.271120160420532,0.0,57.35480796092665,38.1183389437235,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:3:0,4.271120160420532,0.0,59.479458877805534,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:3:10,4.271120160420532,0.0,59.479458877805534,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:3:20,4.271120160420532,0.0,57.35480796092665,40.235233770192494,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:3:30,4.271120160420532,0.0,59.479458877805534,40.235233770192494,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:3:40,4.271120160420532,0.0,59.479458877805534,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:3:50,4.271120160420532,0.0,57.35480796092665,38.1183389437235,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:4:0,4.271120160420532,0.0,59.479458877805534,40.235233770192494,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:4:10,4.271120160420532,0.0,59.479458877805534,40.235233770192494,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:4:20,4.271120160420532,0.0,57.35480796092665,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:4:30,2.142283508324907,0.0,59.479458877805534,38.1183389437235,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:4:40,4.271120160420532,0.0,59.479458877805534,38.1183389437235,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:4:50,4.271120160420532,0.0,59.479458877805534,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:5:0,4.271120160420532,0.0,59.479458877805534,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:5:10,4.271120160420532,0.0,59.479458877805534,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:5:20,4.271120160420532,0.0,59.479458877805534,38.1183389437235,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:5:30,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:5:40,4.271120160420532,0.0,61.60410593810241,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:5:50,4.271120160420532,0.0,59.479458877805534,55.05333301606112,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:6:0,4.271120160420532,0.0,59.479458877805534,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:6:10,2.142283508324907,0.0,61.60410593810241,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:6:20,4.271120160420532,0.0,59.479458877805534,38.1183389437235,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:6:30,4.271120160420532,0.0,59.479458877805534,38.1183389437235,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:6:40,4.271120160420532,0.0,59.479458877805534,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:6:50,4.271120160420532,2.1318808769973745,61.60410593810241,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:7:0,2.142283508324907,0.0,61.60410593810241,40.235233770192494,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:7:10,4.271120160420532,0.0,59.479458877805534,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:7:20,4.271120160420532,0.0,59.479458877805534,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:7:30,4.271120160420532,0.0,59.479458877805534,38.1183389437235,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:7:40,4.271120160420532,0.0,59.479458877805534,38.1183389437235,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:7:50,4.271120160420532,0.0,59.479458877805534,48.70275431199192,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:8:0,4.271120160420532,0.0,59.479458877805534,40.235233770192494,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:8:10,4.271120160420532,0.0,61.60410593810241,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:8:20,4.271120160420532,0.0,59.479458877805534,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:8:30,4.271120160420532,0.0,59.479458877805534,40.235233770192494,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:8:40,4.271120160420532,0.0,59.479458877805534,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:8:50,4.271120160420532,0.0,59.479458877805534,40.235233770192494,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:9:0,4.271120160420532,0.0,59.479458877805534,38.1183389437235,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:9:10,2.142283508324907,0.0,59.479458877805534,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:9:20,4.271120160420532,0.0,61.60410593810241,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:9:30,4.271120160420532,0.0,61.60410593810241,38.1183389437235,2.150456925883877,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:9:40,4.271120160420532,0.0,59.479458877805534,40.235233770192494,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:9:50,4.271120160420532,0.0,59.479458877805534,38.1183389437235,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:10:0,4.271120160420532,0.0,57.35480796092665,50.81961975642264,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:10:10,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:10:20,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:10:30,4.271120160420532,2.1318808769973745,57.35480796092665,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:10:40,4.271120160420532,0.0,59.479458877805534,42.35212272025383,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:10:50,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:11:0,4.271120160420532,0.0,57.35480796092665,42.35212272025383,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:11:10,4.271120160420532,0.0,59.479458877805534,42.35212272025383,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:11:20,4.271120160420532,0.0,61.60410593810241,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:11:30,4.271120160420532,0.0,57.35480796092665,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:11:40,4.271120160420532,0.0,61.60410593810241,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:11:50,4.271120160420532,2.1318808769973745,59.479458877805534,42.35212272025383,2.150456925883877,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:12:0,4.271120160420532,0.0,57.35480796092665,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:12:10,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:12:20,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:12:30,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:12:40,4.271120160420532,0.0,61.60410593810241,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:12:50,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:13:0,4.271120160420532,0.0,59.479458877805534,48.70275431199192,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:13:10,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:13:20,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:13:30,4.271120160420532,0.0,59.479458877805534,46.58588299115355,2.150456925883877,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:13:40,4.271120160420532,0.0,61.60410593810241,46.58588299115355,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:13:50,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:14:1,4.271120160420532,0.0,59.479458877805534,44.46900579390751,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:14:11,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:14:21,4.271120160420532,2.1318808769973745,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:14:31,2.142283508324907,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:14:41,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:14:51,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:15:1,4.271120160420532,0.0,61.60410593810241,46.58588299115355,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:15:11,4.271120160420532,0.0,59.479458877805534,44.46900579390751,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:15:21,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:15:31,2.142283508324907,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:15:41,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:15:51,4.271120160420532,0.0,61.60410593810241,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:16:1,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:16:11,2.142283508324907,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:16:21,4.271120160420532,0.0,59.479458877805534,46.58588299115355,2.150456925883877,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:16:31,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:16:41,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:16:51,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:17:1,4.271120160420532,0.0,59.479458877805534,52.9364793244457,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:17:11,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:17:21,2.142283508324907,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:17:31,4.271120160420532,0.0,59.479458877805534,44.46900579390751,2.150456925883877,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:17:41,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:17:51,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:18:1,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:18:11,4.271120160420532,0.0,57.35480796092665,46.58588299115355,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:18:21,2.142283508324907,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:18:31,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:18:41,4.271120160420532,0.0,57.35480796092665,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:18:51,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:19:1,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:19:11,4.271120160420532,0.0,57.35480796092665,46.58588299115355,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:19:21,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:19:31,4.271120160420532,0.0,61.60410593810241,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:19:41,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:19:51,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:20:1,4.271120160420532,0.0,59.479458877805534,57.170180831268866,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:20:11,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:20:21,4.271120160420532,0.0,59.479458877805534,46.58588299115355,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:20:31,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:20:41,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:20:51,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:21:1,4.271120160420532,0.0,59.479458877805534,57.170180831268866,2.150456925883877,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:21:11,4.271120160420532,0.0,61.60410593810241,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:21:21,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:21:31,4.271120160420532,0.0,59.479458877805534,46.58588299115355,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:21:41,4.271120160420532,0.0,61.60410593810241,46.58588299115355,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:21:51,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:22:1,4.271120160420532,0.0,61.60410593810241,46.58588299115355,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:22:11,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:22:21,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:22:31,2.142283508324907,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:22:41,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:22:51,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:23:1,4.271120160420532,0.0,59.479458877805534,48.70275431199192,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:23:11,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:23:21,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:23:31,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:23:41,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:23:51,4.271120160420532,0.0,61.60410593810241,46.58588299115355,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:24:1,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:24:11,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:24:21,4.271120160420532,0.0,59.479458877805534,46.58588299115355,2.150456925883877,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:24:31,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:24:41,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:24:51,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:25:1,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:25:11,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:25:21,4.271120160420532,0.0,55.230153187465746,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:25:31,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,Nan,Nan,Nan
2020-4-29 20:25:41,2.142283508324907,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:25:51,4.271120160420532,0.0,57.35480796092665,46.58588299115355,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:26:1,4.271120160420532,0.0,59.479458877805534,46.58588299115355,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:26:11,4.271120160420532,0.0,59.479458877805534,46.58588299115355,2.150456925883877,0.0,2.1978764759003036,0.0,2.170660471198601,0.0
2020-4-29 20:26:21,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:26:31,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:26:41,4.271120160420532,0.0,59.479458877805534,59.287022770068965,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:26:51,2.142283508324907,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:27:1,4.271120160420532,0.0,57.35480796092665,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:27:11,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:27:21,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:27:31,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:27:41,4.271120160420532,0.0,61.60410593810241,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:27:51,2.142283508324907,0.0,59.479458877805534,44.46900579390751,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:28:1,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:28:11,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:28:21,4.271120160420532,0.0,59.479458877805534,48.70275431199192,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:28:31,4.271120160420532,0.0,59.479458877805534,42.35212272025383,2.150456925883877,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:28:41,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,2.1978764759003036,0.0,0.0,0.0
2020-4-29 20:28:51,4.271120160420532,0.0,61.60410593810241,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:29:1,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:29:11,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:29:21,2.142283508324907,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:29:31,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:29:41,4.271120160420532,0.0,59.479458877805534,48.70275431199192,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:29:51,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:30:1,4.271120160420532,0.0,59.479458877805534,57.170180831268866,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:30:11,4.271120160420532,0.0,59.479458877805534,42.35212272025383,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:30:21,4.271120160420532,0.0,59.479458877805534,48.70275431199192,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:30:31,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:30:41,4.271120160420532,0.0,59.479458877805534,42.35212272025383,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:30:51,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:31:1,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:31:11,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:31:21,4.271120160420532,0.0,59.479458877805534,42.35212272025383,2.150456925883877,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:31:31,4.271120160420532,0.0,59.479458877805534,44.46900579390751,0.0,0.0,0.0,0.0,0.0,0.0
2020-4-29 20:31:41,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,2.170660471198601,0.0
2020-4-29 20:31:51,4.271120160420532,0.0,59.479458877805534,42.35212272025383,0.0,0.0,0.0,0.0,0.0,0.0
