time,total,ipad,water_heater,lamp
2020-5-24 16:23:47,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:23:57,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:24:7,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:24:17,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:24:27,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:24:37,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:24:47,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:24:57,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:25:7,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:25:17,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:25:27,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:25:37,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 16:25:47,42.57192296995122,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:25:57,42.57192296995122,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:26:7,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:26:17,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:26:27,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:26:37,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:26:47,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:26:57,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:27:7,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:27:17,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:27:27,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:27:37,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:27:47,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:27:57,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:28:7,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:28:17,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:28:27,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:28:37,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:28:47,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:28:57,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:29:7,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:29:17,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:29:27,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:29:37,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:29:47,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:29:57,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:30:7,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:30:17,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:30:27,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:30:37,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:30:47,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 16:30:57,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:31:7,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:31:17,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:31:27,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:31:37,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:31:47,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:31:57,42.57192296995122,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:32:7,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:32:17,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:32:27,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:32:37,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:32:47,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:32:57,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 16:33:7,42.57192296995122,6.370479708832963,2.1978764759003036,33.88453166156256
2020-5-24 16:33:17,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:33:27,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:33:37,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:33:47,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:33:57,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:34:7,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:34:17,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 16:34:27,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:34:37,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:34:47,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:34:57,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:35:7,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:35:18,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:35:28,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:35:38,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:35:48,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:35:58,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:36:8,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:36:18,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:36:28,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:36:38,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:36:48,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:36:58,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:37:8,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:37:18,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:37:28,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:37:38,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:37:48,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:37:58,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:38:8,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:38:18,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:38:28,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:38:38,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:38:48,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:38:58,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:39:8,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:39:18,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:39:28,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:39:38,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:39:48,42.57192296995122,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:39:58,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 16:40:8,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:40:18,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:40:28,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:40:38,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:40:48,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:40:58,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 16:41:8,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:41:18,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:41:28,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:41:38,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:41:48,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:41:58,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:42:8,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:42:18,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 16:42:28,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:42:38,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:42:48,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:42:58,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:43:8,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:43:18,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 16:43:28,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:43:38,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:43:48,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:43:58,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:44:8,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:44:18,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:44:28,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:44:38,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 16:44:48,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:44:58,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:45:8,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:45:18,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:45:28,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:45:38,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:45:48,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:45:58,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:46:8,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:46:18,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:46:28,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 16:46:38,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:46:48,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:46:58,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:47:8,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:47:18,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:47:28,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:47:38,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:47:48,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:47:58,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:48:8,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:48:18,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:48:28,1986.8867945654833,6.370479708832963,1937.2360527127105,33.88453166156256
2020-5-24 16:48:38,1989.0041439357337,6.370479708832963,1937.2360527127105,33.88453166156256
2020-5-24 16:48:48,1989.0041439357337,6.370479708832963,1937.2360527127105,33.88453166156256
2020-5-24 16:48:58,1989.0041439357337,6.370479708832963,1937.2360527127105,33.88453166156256
2020-5-24 16:49:8,1984.7694337118778,6.370479708832963,1935.0977503562967,33.88453166156256
2020-5-24 16:49:18,1984.7694337118778,6.370479708832963,1935.0977503562967,33.88453166156256
2020-5-24 16:49:28,1984.7694337118778,6.370479708832963,1935.0977503562967,33.88453166156256
2020-5-24 16:49:38,1989.0041439357337,6.370479708832963,1937.2360527127105,33.88453166156256
2020-5-24 16:49:48,1989.0041439357337,4.236948941954832,1937.2360527127105,33.88453166156256
2020-5-24 16:49:58,1986.8867945654833,4.236948941954832,1937.2360527127105,33.88453166156256
2020-5-24 16:50:8,1986.8867945654833,6.370479708832963,1937.2360527127105,33.88453166156256
2020-5-24 16:50:18,1984.7694337118778,6.370479708832963,1935.0977503562967,33.88453166156256
2020-5-24 16:50:28,1982.652061374917,6.370479708832963,1932.9594378068375,33.88453166156256
2020-5-24 16:50:38,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:50:48,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:50:58,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:51:8,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:51:18,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:51:28,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:51:38,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 16:51:48,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:51:58,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:52:8,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:52:18,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:52:28,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:52:38,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:52:48,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 16:52:58,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:53:8,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:53:18,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:53:28,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:53:38,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:53:48,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:53:58,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:54:8,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:54:18,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:54:28,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:54:38,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:54:48,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:54:58,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:55:8,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 16:55:18,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:55:28,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:55:38,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:55:48,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:55:58,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:56:9,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:56:19,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:56:29,42.57192296995122,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:56:39,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 16:56:49,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 16:56:59,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:57:9,44.69979109362845,6.370479708832963,2.1978764759003036,33.88453166156256
2020-5-24 16:57:19,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:57:29,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:57:39,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:57:49,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:57:59,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 16:58:9,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:58:19,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:58:29,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:58:39,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:58:49,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 16:58:59,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:59:9,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:59:19,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:59:29,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 16:59:39,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 16:59:49,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 16:59:59,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:0:9,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:0:19,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:0:29,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:0:39,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:0:49,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:0:59,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:1:9,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:1:19,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:1:29,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:1:39,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:1:49,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:1:59,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:2:9,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:2:19,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:2:29,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:2:39,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:2:49,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:2:59,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:3:9,42.57192296995122,4.236948941954832,0.0,36.00143824084686
2020-5-24 17:3:19,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:3:29,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:3:39,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:3:49,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:3:59,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:4:9,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:4:19,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:4:29,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:4:39,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:4:49,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:4:59,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:5:9,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:5:19,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:5:29,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:5:39,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:5:49,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 17:5:59,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:6:9,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:6:19,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:6:29,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:6:39,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:6:49,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:6:59,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:7:9,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:7:19,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:7:29,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:7:39,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:7:49,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:7:59,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:8:9,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:8:19,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:8:29,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:8:39,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:8:49,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:8:59,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:9:9,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:9:19,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:9:29,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:9:39,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:9:49,44.69979109362845,6.370479708832963,2.1978764759003036,33.88453166156256
2020-5-24 17:9:59,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:10:9,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:10:19,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:10:29,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:10:39,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:10:49,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:10:59,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:11:9,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:11:19,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:11:29,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:11:39,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:11:49,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:11:59,42.57192296995122,4.236948941954832,0.0,36.00143824084686
2020-5-24 17:12:9,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:12:19,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:12:29,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:12:39,42.57192296995122,6.370479708832963,2.1978764759003036,33.88453166156256
2020-5-24 17:12:49,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:12:59,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:13:9,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:13:19,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:13:29,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:13:39,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:13:49,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:13:59,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:14:9,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:14:19,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:14:29,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:14:39,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:14:49,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:14:59,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:15:9,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:15:19,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:15:29,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:15:39,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:15:49,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:15:59,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:16:9,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:16:19,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:16:29,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:16:39,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 17:16:50,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 17:17:0,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 17:17:10,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:17:20,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:17:30,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:17:40,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:17:50,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:18:0,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:18:10,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:18:20,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:18:30,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:18:40,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:18:50,42.57192296995122,4.236948941954832,0.0,36.00143824084686
2020-5-24 17:19:0,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:19:10,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:19:20,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:19:30,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:19:40,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:19:50,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:20:0,42.57192296995122,4.236948941954832,0.0,33.88453166156256
